Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Tripura,2024-05-29,47.6,0.0,41.5,44.9,52.1,10.8,998.2,73.5
Uttar Pradesh,2024-05-29,47.1,0.0,22.0,37.6,55.3,51.1,998.5,47.1
Uttarakhand,2024-05-29,33.1,0.0,28.1,26.2,42.2,38.9,866.5,33.1
West Bengal,2024-05-29,35.8,0.0,61.3,30.3,42.3,20.9,1017.1,48.2
Andaman and Nicobar Islands,2024-05-29,38.8,0.0,94.5,32.6,46.7,34.2,1009.7,91.6
Chandigarh,2024-05-29,42.9,0.0,29.2,35.5,50.7,19.3,981.3,42.9
Dadra and Nagar Haveli and Daman and Diu,2024-05-29,36.7,1.5,57.3,31.9,41.2,28.2,1010.0,48.7
Delhi,2024-05-29,56.0,0.0,15.0,49.8,58.6,47.3,990.9,56.0
Jammu and Kashmir,2024-05-29,23.6,0.0,65.7,13.7,36.0,48.2,805.5,23.6
Ladakh,2024-05-29,14.4,0.0,15.0,4.0,24.8,35.4,604.3,14.4
Lakshadweep,2024-05-29,28.0,1.7,80.3,22.1,34.7,30.8,1009.8,32.1
Puducherry,2024-05-29,36.4,1.3,78.9,31.1,41.0,20.1,1007.9,62.3
Andhra Pradesh,2024-05-30,44.6,1.0,57.8,36.3,55.8,20.7,995.9,81.0
Arunachal Pradesh,2024-05-30,27.9,0.2,41.4,23.8,33.0,35.5,754.3,27.9
Assam,2024-05-30,42.2,0.9,51.3,33.5,48.2,7.8,993.1,63.4
Bihar,2024-05-30,45.6,0.0,50.8,35.6,54.2,28.8,1007.6,76.7
Chhattisgarh,2024-05-30,38.0,0.0,52.3,35.5,43.7,17.1,978.8,50.1
Goa,2024-05-30,39.7,0.9,77.7,39.7,42.1,29.8,1025.9,78.1
Gujarat,2024-05-30,44.9,0.8,15.0,39.4,54.6,15.6,1010.4,44.9
Haryana,2024-05-30,47.0,0.0,24.3,42.3,52.9,30.9,986.4,47.0
Himachal Pradesh,2024-05-30,25.7,0.0,41.6,17.6,34.0,31.5,730.6,25.7
Jharkhand,2024-05-30,43.0,0.0,37.5,40.9,47.2,17.6,988.1,43.0
Karnataka,2024-05-30,29.8,1.2,56.2,25.6,34.5,30.4,912.1,31.8
Kerala,2024-05-30,43.1,1.0,79.7,39.0,46.0,25.7,1013.3,102.0
Madhya Pradesh,2024-05-30,47.3,0.0,38.0,44.9,51.1,11.0,964.4,47.3
Maharashtra,2024-05-30,42.5,0.0,16.9,36.2,49.9,18.9,945.4,42.5
Manipur,2024-05-30,38.3,0.0,50.5,33.1,42.7,9.6,916.4,49.6
Meghalaya,2024-05-30,28.8,0.0,63.8,25.5,38.4,20.7,875.8,31.2
Mizoram,2024-05-30,44.3,0.0,37.2,40.7,46.0,20.6,890.0,44.3
Nagaland,2024-05-30,33.2,0.0,69.1,25.2,42.5,13.9,866.4,43.8
Odisha,2024-05-30,42.2,8.8,48.2,32.2,50.9,24.1,1003.5,60.8
Punjab,2024-05-30,41.4,0.0,23.8,35.7,47.4,21.2,984.7,41.4
Rajasthan,2024-05-30,58.8,0.3,15.0,44.9,71.4,20.0,982.9,58.8
Sikkim,2024-05-30,28.2,0.7,42.7,16.5,38.2,41.7,798.4,28.2
Tamil Nadu,2024-05-30,38.6,0.0,70.3,36.9,42.2,27.3,1005.4,65.5
Telangana,2024-05-30,45.5,0.6,22.6,38.4,53.4,8.9,945.4,45.5
Tripura,2024-05-30,43.6,0.0,44.2,39.7,48.6,21.3,998.8,62.0
Uttar Pradesh,2024-05-30,44.4,1.1,27.0,37.3,54.1,30.3,990.9,44.4
Uttarakhand,2024-05-30,31.6,0.0,51.6,24.9,37.7,38.6,875.4,34.0
West Bengal,2024-05-30,41.8,0.0,49.5,31.5,49.0,21.5,1012.2,60.4
Andaman and Nicobar Islands,2024-05-30,39.7,0.8,79.2,38.0,44.3,33.3,1012.8,80.1
Chandigarh,2024-05-30,43.0,1.2,33.0,34.9,50.2,14.1,955.8,43.0
Dadra and Nagar Haveli and Daman and Diu,2024-05-30,47.7,2.1,80.2,41.5,53.2,29.3,1018.5,136.4
Delhi,2024-05-30,52.2,0.0,15.0,48.4,59.4,48.5,995.1,52.2
Jammu and Kashmir,2024-05-30,24.0,1.3,31.6,14.9,34.9,42.7,800.4,24.0
Ladakh,2024-05-30,22.1,0.6,15.0,11.8,34.5,22.6,596.6,22.1
Lakshadweep,2024-05-30,27.2,0.0,98.0,20.9,32.0,38.6,1015.2,33.3
Puducherry,2024-05-30,32.5,0.0,72.7,29.4,36.4,26.4,1003.1,43.1
Andhra Pradesh,2024-05-31,45.8,0.8,41.4,38.3,53.1,23.1,998.8,66.9
Arunachal Pradesh,2024-05-31,18.5,0.0,41.2,8.4,28.7,40.0,773.0,18.5
Assam,2024-05-31,47.6,1.5,53.5,44.3,49.5,17.4,1013.3,89.8
Bihar,2024-05-31,47.6,2.0,41.7,37.5,54.8,30.5,1007.7,73.7
Chhattisgarh,2024-05-31,45.3,0.0,45.8,37.2,50.7,12.1,972.7,69.9
Goa,2024-05-31,30.1,0.0,62.9,30.4,33.6,20.1,1004.7,33.7
Gujarat,2024-05-31,37.3,0.0,15.0,23.7,51.7,19.2,1007.4,37.3
Haryana,2024-05-31,45.2,0.0,15.0,40.5,50.9,45.4,984.5,45.2
Himachal Pradesh,2024-05-31,25.4,0.7,50.0,20.3,30.6,39.2,737.0,25.4
Jharkhand,2024-05-31,37.6,0.4,53.2,37.1,42.5,14.3,974.1,49.3
Karnataka,2024-05-31,35.5,0.2,64.3,24.2,40.1,18.9,920.6,49.1
Kerala,2024-05-31,37.7,0.8,83.5,36.6,40.8,16.7,1001.9,73.1
Madhya Pradesh,2024-05-31,46.3,0.0,26.6,38.7,52.6,20.6,960.6,46.3
Maharashtra,2024-05-31,42.1,0.1,32.3,37.4,47.9,24.6,941.6,42.1
Manipur,2024-05-31,39.2,0.0,54.9,34.8,44.9,18.5,916.1,55.5
Meghalaya,2024-05-31,29.3,1.0,63.8,24.9,35.0,9.9,870.9,32.3
Mizoram,2024-05-31,41.2,0.0,74.1,34.4,46.8,3.0,894.9,82.6
Nagaland,2024-05-31,32.7,0.0,46.4,24.8,37.4,10.3,853.0,34.8
Odisha,2024-05-31,41.4,0.4,43.1,36.8,46.9,23.6,1002.6,54.3
Punjab,2024-05-31,51.5,0.9,32.8,46.8,58.2,27.4,982.5,51.5
Rajasthan,2024-05-31,56.2,0.0,15.0,41.8,67.6,21.2,987.1,56.2
Sikkim,2024-05-31,20.2,0.3,63.0,10.3,31.1,33.9,794.7,20.2
Tamil Nadu,2024-05-31,36.5,0.0,83.8,32.7,37.7,36.2,1002.7,66.4
Telangana,2024-05-31,42.0,0.0,18.2,37.8,46.2,17.2,966.6,42.0
Tripura,2024-05-31,41.3,0.1,65.1,31.6,48.2,12.2,994.0,73.0
Uttar Pradesh,2024-05-31,48.8,1.1,30.5,47.6,52.0,50.9,988.1,48.8
Uttarakhand,2024-05-31,33.7,0.8,37.2,25.0,41.6,44.0,858.0,33.7
West Bengal,2024-05-31,45.7,8.9,56.7,41.8,50.1,24.2,1003.9,84.6
Andaman and Nicobar Islands,2024-05-31,26.7,1.5,90.0,21.7,31.4,35.4,1010.0,26.7
Chandigarh,2024-05-31,43.0,0.8,44.0,40.4,46.4,13.0,980.6,60.1
Dadra and Nagar Haveli and Daman and Diu,2024-05-31,31.0,0.4,74.6,28.6,35.2,17.1,1019.5,39.1
Delhi,2024-05-31,45.2,1.4,15.0,42.4,50.4,46.4,998.3,45.2
Jammu and Kashmir,2024-05-31,23.9,0.7,50.0,18.1,32.8,45.7,808.0,23.9
Ladakh,2024-05-31,21.6,1.3,15.0,17.1,26.1,23.2,598.0,21.6
Lakshadweep,2024-05-31,32.1,0.5,96.0,30.0,34.8,30.2,1021.8,52.6
Puducherry,2024-05-31,34.7,27.0,84.7,29.6,39.8,31.4,990.1,58.1
Andhra Pradesh,2024-06-01,38.2,0.0,55.1,36.3,42.7,22.5,996.2,52.3
Arunachal Pradesh,2024-06-01,22.5,0.3,53.1,19.2,27.3,39.8,754.0,22.5
Assam,2024-06-01,46.5,0.0,38.9,39.1,50.3,4.8,1009.3,46.5
Bihar,2024-06-01,45.5,0.0,33.4,43.0,48.7,46.2,1013.3,45.5
Chhattisgarh,2024-06-01,44.0,1.1,38.4,40.0,48.3,12.0,966.5,44.0
Goa,2024-06-01,35.7,0.0,70.4,32.1,39.5,20.7,1021.0,53.1
Gujarat,2024-06-01,49.1,0.4,15.0,38.0,60.0,23.8,1003.1,49.1
Haryana,2024-06-01,51.2,0.2,15.0,47.2,58.3,25.7,978.6,51.2
Himachal Pradesh,2024-06-01,25.2,0.0,43.6,17.8,33.7,39.7,746.6,25.2
Jharkhand,2024-06-01,46.9,0.0,42.6,44.6,49.8,14.7,979.1,72.4
Karnataka,2024-06-01,29.6,0.6,47.4,26.2,34.6,22.5,906.3,30.1
Kerala,2024-06-01,39.7,0.3,75.5,40.6,41.9,21.8,1002.7,75.8
Madhya Pradesh,2024-06-01,41.0,0.0,24.9,30.5,51.3,12.7,965.4,41.0
Maharashtra,2024-06-01,40.8,0.0,24.9,38.5,45.8,20.3,955.0,40.8
Manipur,2024-06-01,29.9,0.0,64.0,19.7,36.6,14.2,914.6,33.5
Meghalaya,2024-06-01,34.8,0.0,47.8,27.3,39.3,12.4,867.9,39.5
Mizoram,2024-06-01,34.9,1.0,58.7,29.2,42.0,10.6,890.9,44.2
Nagaland,2024-06-01,34.3,0.0,59.2,26.3,42.5,11.9,867.7,42.7
Odisha,2024-06-01,44.3,0.0,49.9,39.7,52.7,22.6,1007.7,70.2
Punjab,2024-06-01,50.2,0.1,19.8,45.0,56.1,16.1,987.1,50.2
Rajasthan,2024-06-01,63.2,0.9,15.0,49.0,74.7,24.7,980.0,63.2
Sikkim,2024-06-01,22.3,0.0,59.4,14.5,28.3,41.5,793.6,22.3
Tamil Nadu,2024-06-01,39.0,0.0,68.3,36.8,42.5,25.2,1003.0,65.7
Telangana,2024-06-01,43.9,2.1,23.5,35.8,50.3,8.5,955.6,43.9
Tripura,2024-06-01,37.0,1.1,59.1,31.7,44.4,14.5,1005.1,50.8
Uttar Pradesh,2024-06-01,50.4,1.6,39.9,48.9,52.8,31.0,985.0,50.4
Uttarakhand,2024-06-01,27.5,0.0,42.4,18.9,38.3,46.0,860.3,27.5
West Bengal,2024-06-01,44.4,0.2,55.6,35.2,54.3,15.4,1012.9,77.0
Andaman and Nicobar Islands,2024-06-01,34.2,0.1,82.8,32.2,38.6,38.7,1011.6,55.0
Chandigarh,2024-06-01,46.5,0.4,27.8,37.1,58.9,15.2,970.9,46.5
Dadra and Nagar Haveli and Daman and Diu,2024-06-01,35.3,1.5,66.9,28.4,38.8,22.8,1008.1,49.5
Delhi,2024-06-01,45.4,0.2,17.9,39.9,51.4,24.7,980.6,45.4
Jammu and Kashmir,2024-06-01,27.9,0.0,34.8,21.7,36.2,41.5,817.8,27.9
Ladakh,2024-06-01,21.0,0.7,15.0,9.0,34.8,26.1,582.8,21.0
Lakshadweep,2024-06-01,36.3,0.4,94.4,35.7,39.3,22.2,1021.6,74.7
Puducherry,2024-06-01,37.3,0.1,81.7,33.1,40.7,23.7,1022.2,69.2
Andhra Pradesh,2024-06-02,40.6,0.0,53.2,32.0,50.3,21.5,987.3,59.1
Arunachal Pradesh,2024-06-02,28.2,0.0,45.0,16.6,37.8,31.1,748.8,28.3
Assam,2024-06-02,49.2,2.5,52.3,43.5,57.5,14.7,1000.5,96.2
Bihar,2024-06-02,51.0,0.0,44.6,40.0,57.5,57.3,1009.5,92.1
Chhattisgarh,2024-06-02,40.7,0.0,46.8,31.5,51.2,18.8,979.6,54.7
Goa,2024-06-02,38.6,0.0,80.4,33.3,40.1,33.1,1012.3,75.0
Gujarat,2024-06-02,46.4,0.0,15.0,37.5,55.6,18.9,998.7,46.4
Haryana,2024-06-02,55.7,0.6,15.0,46.8,61.9,54.4,983.6,55.7
Himachal Pradesh,2024-06-02,27.7,0.4,39.0,16.9,37.9,37.5,735.7,27.7
Jharkhand,2024-06-02,45.7,0.0,35.0,41.0,50.2,12.2,980.8,45.7
Karnataka,2024-06-02,39.4,0.6,35.9,29.1,45.1,19.9,931.0,39.4
Kerala,2024-06-02,33.2,0.0,84.8,25.6,37.2,24.8,999.9,51.6
Madhya Pradesh,2024-06-02,40.9,0.5,51.5,34.1,47.8,11.4,963.5,59.0
Maharashtra,2024-06-02,41.4,0.0,19.0,36.3,42.9,21.5,952.8,41.4
Manipur,2024-06-02,33.6,0.0,48.8,23.2,40.8,8.2,935.8,37.1
Meghalaya,2024-06-02,32.4,1.6,49.2,26.4,38.3,18.2,867.8,34.9
Mizoram,2024-06-02,34.5,0.0,52.8,26.0,40.2,12.1,898.5,40.6
Nagaland,2024-06-02,34.7,0.0,57.6,32.4,38.6,16.2,871.8,43.2
Odisha,2024-06-02,39.1,0.8,48.0,33.0,45.0,23.3,995.8,50.5
Punjab,2024-06-02,44.8,0.0,17.5,38.0,52.0,10.0,998.6,44.8
Rajasthan,2024-06-02,56.3,0.0,15.0,40.4,72.4,21.8,981.2,56.3
Sikkim,2024-06-02,23.1,21.1,42.4,17.9,26.7,32.1,774.8,23.1
Tamil Nadu,2024-06-02,42.8,0.5,73.5,43.1,44.8,28.5,994.7,91.0
Telangana,2024-06-02,49.2,1.1,15.0,44.7,54.6,21.5,950.9,49.2
Tripura,2024-06-02,41.0,0.5,65.9,32.9,47.4,16.3,1010.9,72.6
Uttar Pradesh,2024-06-02,47.8,1.1,15.0,41.8,53.4,26.6,997.4,47.8
Uttarakhand,2024-06-02,37.2,0.6,30.5,30.6,46.9,32.6,858.4,37.2
West Bengal,2024-06-02,40.9,0.5,73.6,35.5,47.0,21.8,1006.6,80.5
Andaman and Nicobar Islands,2024-06-02,36.0,0.6,80.8,34.4,39.2,33.4,1019.4,61.6
Chandigarh,2024-06-02,44.3,0.0,27.5,40.3,47.5,15.9,972.3,44.3
Dadra and Nagar Haveli and Daman and Diu,2024-06-02,36.1,0.2,77.4,31.0,39.6,33.0,1017.6,59.8
Delhi,2024-06-02,47.1,2.5,15.0,40.1,53.0,38.6,1001.2,47.1
Jammu and Kashmir,2024-06-02,30.0,1.2,39.1,24.8,38.2,44.9,805.7,30.0
Ladakh,2024-06-02,17.6,0.4,15.0,6.8,32.2,18.5,597.7,17.6
Lakshadweep,2024-06-02,33.9,0.4,86.6,33.3,36.3,35.2,1019.3,55.8
Puducherry,2024-06-02,40.0,4.1,73.2,38.3,40.5,18.4,1009.9,75.1
Andhra Pradesh,2024-06-03,40.6,1.0,46.2,36.1,47.0,21.7,1001.7,53.9
Arunachal Pradesh,2024-06-03,24.1,0.0,46.1,13.6,35.6,37.6,749.9,24.1
Assam,2024-06-03,46.0,0.0,55.1,37.8,53.1,13.3,1013.4,84.1
Bihar,2024-06-03,46.4,0.0,46.3,40.8,50.3,44.1,999.9,74.8
Chhattisgarh,2024-06-03,44.8,0.0,45.4,38.9,48.4,12.2,962.3,67.6
Goa,2024-06-03,32.4,1.5,80.2,27.8,34.1,25.3,1013.8,46.1
Gujarat,2024-06-03,54.2,1.4,15.0,39.1,70.9,27.3,1003.3,54.2
Haryana,2024-06-03,56.3,0.0,15.0,55.1,58.8,27.9,989.9,56.3
Himachal Pradesh,2024-06-03,29.1,0.7,29.4,16.4,39.3,37.9,740.7,29.1
Jharkhand,2024-06-03,48.2,0.6,58.5,40.2,57.6,12.0,965.3,100.6
Karnataka,2024-06-03,31.5,0.0,55.9,26.8,35.0,24.5,913.2,34.9
Kerala,2024-06-03,38.2,0.0,82.5,31.0,41.6,34.4,992.9,74.6
Madhya Pradesh,2024-06-03,42.9,1.2,41.2,39.4,47.7,18.9,944.3,57.3
Maharashtra,2024-06-03,40.4,0.6,27.4,36.2,46.0,20.1,948.4,40.4
Manipur,2024-06-03,39.1,0.0,42.2,33.5,45.5,17.1,914.9,47.1
Meghalaya,2024-06-03,29.5,0.0,60.1,26.2,33.7,21.4,863.4,31.8
Mizoram,2024-06-03,33.1,1.1,62.2,28.4,33.4,3.6,891.4,40.7
Nagaland,2024-06-03,39.3,0.0,64.4,30.9,48.0,13.6,868.2,63.6
Odisha,2024-06-03,41.6,0.2,61.9,35.6,48.4,24.3,1003.0,71.5
Punjab,2024-06-03,39.6,0.0,32.0,33.2,45.1,13.6,998.6,39.6
Rajasthan,2024-06-03,50.7,0.0,15.0,39.7,61.1,20.4,981.9,50.7
Sikkim,2024-06-03,21.9,0.0,55.7,17.7,24.7,41.1,777.5,21.9
Tamil Nadu,2024-06-03,36.8,15.7,77.7,31.5,41.5,27.4,990.3,63.3
Telangana,2024-06-03,45.7,0.0,27.7,36.4,53.8,10.8,955.0,45.7
Tripura,2024-06-03,40.5,0.0,54.4,36.1,46.9,14.1,1007.3,59.8
Uttar Pradesh,2024-06-03,48.1,0.1,30.9,39.2,54.5,61.4,996.9,48.1
Uttarakhand,2024-06-03,29.3,1.0,61.4,24.5,35.9,43.3,855.2,31.9
West Bengal,2024-06-03,39.5,0.0,63.3,32.7,44.1,26.7,1012.4,63.2
Andaman and Nicobar Islands,2024-06-03,32.1,0.0,81.5,31.2,33.3,38.2,1017.6,45.5
Chandigarh,2024-06-03,51.1,0.0,40.7,47.8,60.9,16.6,967.1,86.4
Dadra and Nagar Haveli and Daman and Diu,2024-06-03,39.2,0.2,73.7,33.6,47.1,29.8,1005.1,71.7
Delhi,2024-06-03,44.9,1.5,20.2,39.4,50.9,30.6,983.2,44.9
Jammu and Kashmir,2024-06-03,26.1,0.0,51.6,23.6,29.1,33.1,803.7,26.1
Ladakh,2024-06-03,17.7,0.4,15.0,0.8,34.4,33.9,581.6,17.7
Lakshadweep,2024-06-03,34.2,0.0,88.1,32.1,36.3,34.1,1016.0,58.0
Puducherry,2024-06-03,36.9,0.0,82.0,36.3,37.9,24.0,1019.3,67.4
Andhra Pradesh,2024-06-04,44.7,0.0,40.9,40.2,50.1,19.1,984.0,62.6
Arunachal Pradesh,2024-06-04,23.9,0.8,41.8,14.5,31.2,36.3,760.3,23.9
Assam,2024-06-04,42.9,0.0,49.4,40.3,43.1,6.8,1005.0,64.3
Bihar,2024-06-04,50.5,1.3,29.3,38.6,57.8,47.3,1008.9,50.5
Chhattisgarh,2024-06-04,43.9,0.4,39.8,35.7,50.6,15.0,974.2,43.9
Goa,2024-06-04,34.4,1.0,85.0,29.2,38.2,15.0,1014.5,56.9
Gujarat,2024-06-04,49.8,2.1,15.0,41.0,57.3,16.4,999.2,49.8
Haryana,2024-06-04,55.6,1.0,15.0,46.4,61.6,23.2,976.2,55.6
Himachal Pradesh,2024-06-04,27.7,0.9,35.7,22.9,34.6,38.4,729.1,27.7
Jharkhand,2024-06-04,45.3,1.3,28.9,40.1,48.9,9.8,983.2,45.3
Karnataka,2024-06-04,37.5,10.4,36.9,31.4,39.7,18.1,908.7,37.5
Kerala,2024-06-04,33.1,1.3,79.1,28.2,38.5,28.5,1004.4,47.9
Madhya Pradesh,2024-06-04,46.8,8.6,36.0,40.2,55.4,13.8,949.9,46.8
Maharashtra,2024-06-04,40.7,0.3,31.1,30.8,48.0,12.4,941.2,40.7
Manipur,2024-06-04,39.1,0.3,56.5,34.2,45.9,19.6,918.2,56.2
Meghalaya,2024-06-04,35.9,0.0,50.5,31.1,36.3,14.5,866.4,43.2
Mizoram,2024-06-04,35.1,0.0,48.2,26.3,42.8,10.0,904.7,40.2
Nagaland,2024-06-04,35.8,13.5,53.9,30.8,39.9,6.5,879.7,44.3
Odisha,2024-06-04,42.9,0.7,48.6,36.0,50.6,21.4,1003.7,63.9
Punjab,2024-06-04,48.3,0.0,18.1,40.1,54.7,15.1,983.0,48.3
Rajasthan,2024-06-04,57.5,0.0,15.0,48.2,69.2,20.9,980.9,57.5
Sikkim,2024-06-04,28.4,1.9,40.2,17.7,40.1,41.7,791.7,28.4
Tamil Nadu,2024-06-04,38.6,0.0,88.9,35.3,39.6,26.7,1003.3,83.7
Telangana,2024-06-04,41.3,0.0,21.6,39.8,45.1,13.5,965.0,41.3
Tripura,2024-06-04,46.3,1.9,50.0,38.4,51.3,14.4,1012.9,79.0
Uttar Pradesh,2024-06-04,45.4,0.0,21.9,39.8,52.4,28.9,1008.1,45.4
Uttarakhand,2024-06-04,30.3,0.0,33.5,19.7,39.8,37.6,867.1,30.3
West Bengal,2024-06-04,36.9,9.7,59.1,33.1,41.3,31.4,1003.9,50.7
Andaman and Nicobar Islands,2024-06-04,33.5,1.2,70.8,30.7,38.6,38.3,1019.4,45.5
Chandigarh,2024-06-04,49.0,0.0,32.5,45.8,52.6,15.8,983.0,49.0
Dadra and Nagar Haveli and Daman and Diu,2024-06-04,42.9,0.0,64.8,42.4,47.2,33.9,1007.6,81.1
Delhi,2024-06-04,46.7,0.0,26.4,41.5,51.1,25.6,991.4,46.7
Jammu and Kashmir,2024-06-04,27.7,0.0,43.0,19.5,37.0,34.2,820.9,27.7
Ladakh,2024-06-04,15.6,0.0,15.0,3.4,25.6,30.7,598.7,15.6
Lakshadweep,2024-06-04,33.4,0.1,83.1,30.5,36.7,29.1,1005.4,51.4
Puducherry,2024-06-04,42.7,0.5,67.2,39.7,47.6,21.6,1014.2,82.4
Andhra Pradesh,2024-06-05,39.8,0.3,42.7,31.7,44.4,26.2,999.7,49.3
Arunachal Pradesh,2024-06-05,20.2,0.0,56.2,14.0,29.6,35.5,768.0,20.2
Assam,2024-06-05,41.6,0.0,33.2,34.6,46.9,10.7,1013.3,41.6
Bihar,2024-06-05,42.0,1.9,43.7,36.9,48.2,27.7,1004.7,56.3
Chhattisgarh,2024-06-05,45.7,0.0,30.9,39.2,53.2,18.8,978.6,45.7
Goa,2024-06-05,35.2,0.0,93.2,30.4,39.2,18.1,1011.9,67.5
Gujarat,2024-06-05,51.8,1.2,15.0,41.6,63.2,19.5,999.2,51.8
Haryana,2024-06-05,50.8,0.0,17.4,40.8,61.5,47.3,996.4,50.8
Himachal Pradesh,2024-06-05,23.3,1.3,37.6,12.6,33.1,38.1,750.7,23.3
Jharkhand,2024-06-05,45.0,0.1,40.4,39.4,54.2,13.8,982.4,63.3
Karnataka,2024-06-05,32.1,0.0,52.1,20.4,41.4,25.1,930.4,35.0
Kerala,2024-06-05,36.9,2.3,69.2,34.2,44.4,23.0,1008.3,57.2
Madhya Pradesh,2024-06-05,46.0,0.6,29.5,42.8,48.5,24.5,956.4,46.0
Maharashtra,2024-06-05,39.2,0.0,16.9,31.5,43.7,33.0,949.9,39.2
Manipur,2024-06-05,32.7,0.5,53.6,26.8,43.4,15.9,920.9,36.6
Meghalaya,2024-06-05,30.9,0.5,65.5,23.6,36.8,16.5,859.3,36.2
Mizoram,2024-06-05,28.9,1.2,71.5,18.5,37.7,10.6,884.2,32.7
Nagaland,2024-06-05,27.8,0.4,69.1,18.8,36.9,20.8,880.6,30.1
Odisha,2024-06-05,48.9,1.1,49.2,42.8,57.1,17.1,993.6,89.7
Punjab,2024-06-05,51.1,1.2,23.3,40.3,58.7,18.5,984.8,51.1
Rajasthan,2024-06-05,57.6,0.0,15.0,44.0,70.8,21.0,987.1,57.6
Sikkim,2024-06-05,22.7,0.0,40.9,10.8,32.5,34.0,790.5,22.7
Tamil Nadu,2024-06-05,39.0,20.9,74.9,37.0,44.1,27.7,982.7,71.8
Telangana,2024-06-05,39.8,0.0,25.2,34.2,45.7,14.9,958.0,39.8
Tripura,2024-06-05,40.2,1.3,54.7,36.1,47.2,14.9,1004.9,59.1
Uttar Pradesh,2024-06-05,44.5,0.1,42.2,41.2,49.5,50.9,989.2,63.4
Uttarakhand,2024-06-05,31.9,0.6,35.4,26.0,36.9,39.3,851.7,31.9
West Bengal,2024-06-05,42.1,0.0,55.3,37.3,48.2,34.4,1000.1,66.7
Andaman and Nicobar Islands,2024-06-05,37.3,0.0,80.2,33.8,39.6,37.2,997.2,68.0
Chandigarh,2024-06-05,43.5,0.0,35.3,37.0,48.5,15.4,964.9,43.5
Dadra and Nagar Haveli and Daman and Diu,2024-06-05,43.3,1.9,67.2,39.7,46.7,26.9,1018.9,86.1
Delhi,2024-06-05,44.2,0.7,15.7,41.8,47.0,51.2,985.4,44.2
Jammu and Kashmir,2024-06-05,27.5,0.0,45.6,21.5,31.6,40.8,802.6,27.6
Ladakh,2024-06-05,14.1,0.0,15.0,8.1,19.3,32.6,605.9,14.1
Lakshadweep,2024-06-05,33.8,0.2,84.5,28.4,37.3,36.6,1015.1,53.9
Puducherry,2024-06-05,36.6,1.0,84.7,32.0,41.2,24.1,1004.0,67.7
Andhra Pradesh,2024-06-06,43.0,0.2,44.0,38.2,49.1,23.3,998.1,59.8
Arunachal Pradesh,2024-06-06,20.1,0.0,61.7,14.0,25.6,40.0,772.8,20.1
Assam,2024-06-06,47.1,0.0,52.4,39.8,54.8,16.6,996.5,85.7
Bihar,2024-06-06,51.2,1.4,34.6,45.3,58.7,57.8,1004.1,51.2
Chhattisgarh,2024-06-06,44.0,1.1,48.6,40.2,49.3,22.5,978.8,67.9
Goa,2024-06-06,33.1,0.6,83.7,27.9,34.0,23.3,1008.2,50.4
Gujarat,2024-06-06,53.4,0.9,15.0,42.8,67.5,19.4,995.9,53.4
Haryana,2024-06-06,52.6,0.0,15.0,45.6,60.2,51.3,986.6,52.6
Himachal Pradesh,2024-06-06,26.5,0.0,39.1,19.1,31.2,31.6,744.2,26.5
Jharkhand,2024-06-06,47.6,0.0,42.2,37.8,54.2,8.1,972.0,74.4
Karnataka,2024-06-06,33.9,0.0,40.6,31.2,36.4,19.6,912.5,35.4
Kerala,2024-06-06,33.8,1.6,90.7,32.5,38.0,29.0,1010.4,58.1
Madhya Pradesh,2024-06-06,43.6,0.0,33.2,37.1,51.5,19.5,967.9,43.6
Maharashtra,2024-06-06,42.5,0.0,35.1,39.8,48.9,25.1,958.7,42.5
Manipur,2024-06-06,33.0,1.6,53.3,28.5,36.2,4.2,926.4,37.2
Meghalaya,2024-06-06,29.1,0.3,73.7,22.0,34.5,7.6,864.2,33.6
Mizoram,2024-06-06,36.0,1.3,57.9,31.9,39.8,15.0,895.9,47.1
Nagaland,2024-06-06,27.4,1.2,69.6,23.3,30.3,21.0,872.1,29.5
Odisha,2024-06-06,46.1,0.0,56.8,39.3,54.4,26.2,1015.6,87.0
Punjab,2024-06-06,49.2,1.8,32.3,44.4,54.9,9.5,978.0,49.2
Rajasthan,2024-06-06,58.9,0.0,15.0,50.7,70.0,22.1,983.1,58.9
Sikkim,2024-06-06,27.0,0.0,55.8,25.1,29.8,31.8,788.2,27.0
Tamil Nadu,2024-06-06,34.9,0.0,77.2,30.8,41.4,29.0,993.1,54.3
Telangana,2024-06-06,41.3,0.1,36.4,38.7,45.2,15.9,967.6,41.3
Tripura,2024-06-06,48.4,0.9,45.4,40.9,54.0,11.3,1004.4,81.7
Uttar Pradesh,2024-06-06,49.7,0.0,23.1,42.8,55.0,30.3,994.6,49.7
Uttarakhand,2024-06-06,30.4,0.3,46.6,21.9,41.6,35.1,852.5,31.1
West Bengal,2024-06-06,42.8,0.0,53.2,35.6,51.7,17.8,1003.7,67.6
Andaman and Nicobar Islands,2024-06-06,25.3,1.6,96.5,23.1,30.0,37.5,1023.5,25.3
Chandigarh,2024-06-06,46.4,1.0,25.5,39.5,53.5,16.5,970.8,46.4
Dadra and Nagar Haveli and Daman and Diu,2024-06-06,34.5,1.7,88.3,29.9,38.2,29.0,1003.7,59.7
Delhi,2024-06-06,45.3,0.6,24.4,36.1,56.2,31.5,988.8,45.3
Jammu and Kashmir,2024-06-06,34.5,1.4,26.7,29.7,39.2,33.6,805.4,34.5
