Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Meghalaya,2024-07-31,18.9,6.3,98.0,15.8,20.3,15.6,855.3,18.9
Mizoram,2024-07-31,21.8,2.3,98.0,18.8,24.3,17.3,878.6,21.8
Nagaland,2024-07-31,23.2,3.0,98.0,18.5,29.0,18.9,859.5,23.2
Odisha,2024-07-31,34.1,2.0,98.0,28.1,36.4,27.7,997.5,64.6
Punjab,2024-07-31,37.8,0.0,82.9,30.7,41.6,13.7,983.9,73.0
Rajasthan,2024-07-31,39.4,0.0,37.0,33.2,44.4,18.0,959.5,39.4
Sikkim,2024-07-31,12.2,0.0,92.3,5.7,18.5,40.6,788.4,12.2
Tamil Nadu,2024-07-31,31.7,0.0,98.0,29.6,33.8,94.7,986.5,51.4
Telangana,2024-07-31,31.8,1.3,69.7,25.4,37.6,11.5,945.2,39.8
Tripura,2024-07-31,25.0,11.3,98.0,22.0,27.6,13.7,1003.1,25.0
Uttar Pradesh,2024-07-31,30.7,0.0,84.4,19.8,37.8,20.6,1002.4,41.5
Uttarakhand,2024-07-31,20.0,0.4,98.0,11.4,32.0,42.3,852.7,20.0
West Bengal,2024-07-31,32.0,8.8,98.0,24.5,42.1,20.8,1011.7,53.2
Andaman and Nicobar Islands,2024-07-31,31.3,0.1,98.0,26.8,35.3,34.8,981.7,49.5
Chandigarh,2024-07-31,34.7,0.0,81.2,28.5,43.0,9.7,961.5,55.7
Dadra and Nagar Haveli and Daman and Diu,2024-07-31,37.9,0.0,98.0,34.8,40.7,29.5,1002.0,89.5
Delhi,2024-07-31,38.2,2.2,60.8,32.3,46.7,19.0,982.6,56.1
Jammu and Kashmir,2024-07-31,5.3,0.2,98.0,0.1,12.6,32.2,806.8,5.3
Ladakh,2024-07-31,-3.4,0.0,31.9,-17.9,9.1,38.0,596.8,-3.4
Lakshadweep,2024-07-31,28.4,24.5,98.0,26.7,29.3,33.0,990.1,37.2
Puducherry,2024-07-31,31.8,12.8,98.0,28.8,37.0,22.7,1000.8,52.2
Andhra Pradesh,2024-08-01,39.6,1.2,96.8,34.4,43.7,19.7,991.7,100.6
Arunachal Pradesh,2024-08-01,13.9,1.3,84.8,2.6,21.3,45.8,759.8,13.9
Assam,2024-08-01,32.0,0.0,95.1,26.4,34.3,16.9,1002.3,51.4
Bihar,2024-08-01,39.0,0.0,89.2,29.7,47.7,19.0,1000.8,86.7
Chhattisgarh,2024-08-01,34.3,3.7,97.6,26.0,39.6,11.7,965.6,65.6
Goa,2024-08-01,31.9,0.0,98.0,25.6,36.9,31.2,1001.7,52.3
Gujarat,2024-08-01,34.6,0.0,43.2,23.3,47.2,20.7,993.1,37.4
Haryana,2024-08-01,37.4,0.0,78.4,33.6,38.6,11.1,978.1,66.8
Himachal Pradesh,2024-08-01,7.9,0.0,95.7,-2.0,18.4,40.4,745.9,7.9
Jharkhand,2024-08-01,38.4,0.1,97.8,30.8,47.4,12.8,965.8,92.6
Karnataka,2024-08-01,24.1,0.0,91.8,20.1,26.8,20.4,912.9,24.1
Kerala,2024-08-01,30.8,20.8,98.0,27.0,37.0,24.9,987.5,47.4
Madhya Pradesh,2024-08-01,33.3,0.0,92.8,26.3,40.1,9.2,940.2,56.7
Maharashtra,2024-08-01,28.9,0.1,83.9,19.8,37.5,23.4,938.9,35.4
Manipur,2024-08-01,25.3,7.3,98.0,18.7,29.4,13.7,916.4,25.3
Meghalaya,2024-08-01,22.1,25.2,98.0,16.1,25.4,21.6,848.5,22.1
Mizoram,2024-08-01,24.7,12.1,98.0,21.1,29.8,15.7,887.3,24.7
Nagaland,2024-08-01,24.8,20.6,98.0,19.8,29.2,16.2,843.9,24.8
Odisha,2024-08-01,32.3,4.9,98.0,22.9,39.4,29.0,994.2,54.8
Punjab,2024-08-01,30.1,0.9,87.3,26.6,35.6,21.1,983.2,40.3
Rajasthan,2024-08-01,42.8,0.0,29.5,31.7,53.2,22.0,977.3,42.8
Sikkim,2024-08-01,7.3,39.0,98.0,1.1,15.8,45.8,772.1,7.3
Tamil Nadu,2024-08-01,34.8,1.4,98.0,28.9,37.5,32.8,993.8,68.7
Telangana,2024-08-01,29.4,0.0,92.2,25.1,33.6,13.8,944.9,39.3
Tripura,2024-08-01,34.4,0.7,97.4,30.1,38.9,12.3,992.5,65.7
Uttar Pradesh,2024-08-01,34.5,0.0,90.8,30.8,39.7,12.9,991.5,61.6
Uttarakhand,2024-08-01,17.9,2.6,98.0,9.3,25.5,44.3,846.7,17.9
West Bengal,2024-08-01,29.5,0.5,98.0,21.9,36.8,25.3,1002.0,41.5
Andaman and Nicobar Islands,2024-08-01,27.7,0.0,98.0,21.1,34.5,37.2,1005.7,34.7
Chandigarh,2024-08-01,36.3,0.0,67.0,31.8,40.8,16.1,964.8,53.2
Dadra and Nagar Haveli and Daman and Diu,2024-08-01,32.1,0.2,98.0,26.6,36.2,26.1,995.2,53.7
Delhi,2024-08-01,37.3,0.0,59.1,30.4,47.0,23.0,981.5,51.9
Jammu and Kashmir,2024-08-01,8.6,0.0,90.5,4.3,14.9,38.2,798.9,8.6
Ladakh,2024-08-01,-3.9,1.4,54.2,-17.3,8.5,31.5,584.7,-3.9
Lakshadweep,2024-08-01,34.7,0.0,98.0,31.3,37.2,38.9,995.2,68.0
Puducherry,2024-08-01,31.9,0.0,98.0,28.1,34.7,30.5,1015.7,52.6
Andhra Pradesh,2024-08-02,36.0,9.7,98.0,27.2,41.9,55.5,985.2,76.4
Arunachal Pradesh,2024-08-02,10.5,6.4,98.0,2.9,18.6,46.7,758.5,10.5
Assam,2024-08-02,32.7,0.0,91.8,23.6,40.2,17.8,999.2,53.2
Bihar,2024-08-02,32.6,1.0,95.6,23.3,40.5,14.0,997.5,54.7
Chhattisgarh,2024-08-02,31.4,21.1,98.0,21.3,39.2,13.8,959.6,49.9
Goa,2024-08-02,26.5,14.0,98.0,23.8,31.0,33.8,1009.1,26.5
Gujarat,2024-08-02,38.4,0.0,37.7,29.0,50.2,15.7,984.8,38.4
Haryana,2024-08-02,28.4,0.0,66.8,20.1,36.4,10.8,979.6,30.9
Himachal Pradesh,2024-08-02,4.9,0.5,98.0,-1.4,12.2,41.9,739.8,4.9
Jharkhand,2024-08-02,30.6,37.4,98.0,25.2,33.4,14.4,952.3,46.2
Karnataka,2024-08-02,27.3,13.7,87.8,20.9,31.6,26.0,910.2,31.6
Kerala,2024-08-02,34.1,0.8,98.0,31.9,37.0,27.7,1008.7,64.7
Madhya Pradesh,2024-08-02,29.9,0.2,83.9,21.4,39.4,12.5,935.4,38.5
Maharashtra,2024-08-02,24.8,0.3,84.9,21.4,28.0,19.1,925.5,24.8
Manipur,2024-08-02,22.3,4.0,98.0,16.6,30.6,19.0,904.1,22.3
Meghalaya,2024-08-02,21.2,1.8,98.0,11.9,28.4,22.5,869.1,21.2
Mizoram,2024-08-02,24.1,0.0,98.0,18.4,29.5,16.5,882.9,24.1
Nagaland,2024-08-02,18.5,1.0,97.8,10.7,22.1,12.8,868.9,18.5
Odisha,2024-08-02,33.1,0.1,98.0,24.7,39.5,33.7,987.2,59.1
Punjab,2024-08-02,33.1,0.0,84.1,23.4,40.3,19.3,955.8,50.8
Rajasthan,2024-08-02,40.1,1.9,41.9,30.8,49.0,19.7,973.4,49.8
Sikkim,2024-08-02,10.7,0.0,98.0,4.4,14.9,42.3,786.5,10.7
Tamil Nadu,2024-08-02,35.6,0.6,98.0,31.9,39.7,28.7,994.3,73.7
Telangana,2024-08-02,39.0,31.2,78.9,31.1,41.0,17.9,939.4,75.4
Tripura,2024-08-02,36.7,0.0,98.0,24.4,43.8,15.2,993.4,81.1
Uttar Pradesh,2024-08-02,28.5,0.0,87.1,22.7,35.3,19.8,978.8,35.0
Uttarakhand,2024-08-02,14.7,0.4,98.0,6.6,21.0,40.0,844.1,14.7
West Bengal,2024-08-02,34.7,0.0,98.0,32.2,41.8,26.8,1015.6,67.9
Andaman and Nicobar Islands,2024-08-02,33.1,1.0,98.0,31.3,35.2,39.7,1003.2,58.8
Chandigarh,2024-08-02,31.6,0.0,82.9,25.5,39.4,19.7,955.9,44.3
Dadra and Nagar Haveli and Daman and Diu,2024-08-02,35.3,4.9,98.0,28.4,39.4,33.4,999.1,71.7
Delhi,2024-08-02,36.0,0.0,56.1,32.9,40.2,9.4,970.8,45.9
Jammu and Kashmir,2024-08-02,13.2,12.4,91.4,2.0,25.6,38.3,808.2,13.2
Ladakh,2024-08-02,-2.9,0.0,46.0,-15.3,6.1,32.7,592.8,-2.9
Lakshadweep,2024-08-02,28.5,0.2,98.0,26.8,32.5,30.7,1009.9,37.6
Puducherry,2024-08-02,32.4,2.4,98.0,29.1,34.5,85.1,1009.3,55.3
Andhra Pradesh,2024-08-03,32.3,0.0,98.0,25.8,37.6,19.8,991.6,54.4
Arunachal Pradesh,2024-08-03,7.9,2.1,98.0,-4.0,17.5,39.9,756.1,7.9
Assam,2024-08-03,31.1,15.4,98.0,25.4,37.6,20.0,984.9,48.8
Bihar,2024-08-03,33.3,9.6,98.0,30.1,40.2,14.9,1002.6,60.1
Chhattisgarh,2024-08-03,35.6,0.5,98.0,31.6,41.5,17.0,969.0,73.6
Goa,2024-08-03,27.4,0.0,98.0,23.0,30.7,25.3,1003.7,33.9
Gujarat,2024-08-03,34.4,0.0,51.4,26.4,43.1,21.1,982.4,39.8
Haryana,2024-08-03,37.1,1.4,71.8,29.5,44.8,19.9,970.0,59.9
Himachal Pradesh,2024-08-03,3.0,6.0,98.0,-5.9,11.2,35.1,731.7,3.0
Jharkhand,2024-08-03,30.9,5.8,98.0,26.6,35.6,14.1,982.3,47.7
Karnataka,2024-08-03,23.9,1.7,98.0,20.0,31.2,21.7,916.0,23.9
Kerala,2024-08-03,26.7,20.4,98.0,25.2,29.2,30.5,980.7,26.7
Madhya Pradesh,2024-08-03,28.5,0.9,92.8,20.4,39.6,14.1,936.4,36.2
Maharashtra,2024-08-03,28.8,1.0,75.5,18.1,36.5,24.7,924.0,33.2
Manipur,2024-08-03,22.9,0.0,98.0,18.0,31.6,15.0,913.5,22.9
Meghalaya,2024-08-03,22.6,1.3,98.0,18.4,28.6,16.4,876.5,22.6
Mizoram,2024-08-03,24.6,0.5,97.8,20.8,30.3,12.1,898.7,24.6
Nagaland,2024-08-03,19.0,0.2,98.0,18.6,20.1,22.2,864.2,19.0
Odisha,2024-08-03,31.7,32.5,98.0,22.6,40.8,32.9,983.5,51.6
Punjab,2024-08-03,33.5,0.0,68.0,23.3,40.4,13.9,982.8,44.3
Rajasthan,2024-08-03,39.8,0.0,35.3,29.5,48.2,19.8,975.9,39.8
Sikkim,2024-08-03,7.2,5.9,98.0,3.9,10.0,42.4,779.1,7.2
Tamil Nadu,2024-08-03,33.1,0.0,98.0,29.8,34.8,32.3,1002.1,59.1
Telangana,2024-08-03,30.8,0.0,66.9,22.4,38.4,14.9,954.3,36.2
Tripura,2024-08-03,30.5,0.5,98.0,24.0,36.3,17.3,996.1,45.8
Uttar Pradesh,2024-08-03,35.0,1.9,75.4,25.6,43.9,21.3,983.1,53.6
Uttarakhand,2024-08-03,21.5,1.1,80.7,10.9,34.4,43.4,857.3,21.5
West Bengal,2024-08-03,35.7,9.3,98.0,30.4,40.2,24.1,1005.0,74.2
Andaman and Nicobar Islands,2024-08-03,26.5,0.0,98.0,25.4,25.6,39.3,999.4,26.5
Chandigarh,2024-08-03,32.0,0.1,76.6,27.3,38.9,14.8,953.8,42.8
Dadra and Nagar Haveli and Daman and Diu,2024-08-03,32.5,1.4,98.0,28.8,36.4,27.8,997.7,55.8
Delhi,2024-08-03,36.9,0.7,72.4,30.6,43.3,21.3,985.9,59.8
Jammu and Kashmir,2024-08-03,10.9,0.0,92.9,1.9,18.1,44.3,817.5,10.9
Ladakh,2024-08-03,-1.8,0.0,33.6,-14.2,12.2,27.6,594.6,-1.8
Lakshadweep,2024-08-03,30.5,4.5,98.0,25.4,34.6,31.6,1010.3,45.7
Puducherry,2024-08-03,30.5,0.9,98.0,29.0,35.3,31.6,1003.3,45.8
Andhra Pradesh,2024-08-04,31.5,0.0,98.0,29.9,35.3,20.2,984.4,50.3
Arunachal Pradesh,2024-08-04,9.7,1.0,97.5,2.3,18.9,35.5,767.7,9.7
Assam,2024-08-04,28.2,17.1,98.0,22.7,30.5,13.4,990.1,36.7
Bihar,2024-08-04,36.6,1.9,98.0,30.1,43.9,19.8,1008.6,80.5
Chhattisgarh,2024-08-04,33.0,0.9,98.0,26.2,40.1,6.2,976.3,58.4
Goa,2024-08-04,31.1,26.4,98.0,29.6,37.1,29.2,998.2,48.4
Gujarat,2024-08-04,33.0,0.5,42.3,27.6,38.2,26.7,986.2,34.3
Haryana,2024-08-04,39.2,0.1,75.3,34.1,42.1,17.1,977.4,73.0
Himachal Pradesh,2024-08-04,9.6,1.1,86.4,5.0,13.7,41.0,727.5,9.6
Jharkhand,2024-08-04,34.9,0.0,98.0,31.8,37.3,11.6,967.8,69.5
Karnataka,2024-08-04,28.1,1.2,94.6,18.8,37.7,27.4,911.6,35.3
Kerala,2024-08-04,32.1,13.4,98.0,26.3,37.7,32.6,1005.4,53.8
Madhya Pradesh,2024-08-04,32.9,0.6,95.2,27.1,42.3,13.5,949.8,56.0
Maharashtra,2024-08-04,31.9,0.0,73.2,26.2,38.5,21.5,929.7,41.3
Manipur,2024-08-04,30.3,6.3,98.0,24.4,36.7,14.5,913.2,44.8
Meghalaya,2024-08-04,20.1,9.8,98.0,17.4,24.0,12.1,881.4,20.1
Mizoram,2024-08-04,22.1,1.8,98.0,17.7,28.6,10.5,885.8,22.1
Nagaland,2024-08-04,22.9,1.4,98.0,17.4,27.7,15.9,861.0,22.9
Odisha,2024-08-04,32.0,1.2,97.3,24.8,39.8,22.0,998.1,52.9
Punjab,2024-08-04,36.7,0.0,80.8,32.4,43.9,17.3,976.1,65.0
Rajasthan,2024-08-04,38.8,0.4,33.9,23.3,55.2,28.6,965.6,38.8
Sikkim,2024-08-04,7.3,0.9,98.0,1.4,16.8,40.2,769.2,7.3
Tamil Nadu,2024-08-04,38.6,0.2,98.0,31.8,44.9,36.5,996.2,94.5
Telangana,2024-08-04,37.1,0.5,72.8,30.6,40.8,12.8,950.7,60.6
Tripura,2024-08-04,29.8,19.9,94.6,21.6,34.7,16.3,982.6,41.8
Uttar Pradesh,2024-08-04,39.1,1.1,75.3,35.1,44.8,10.4,985.1,72.8
Uttarakhand,2024-08-04,12.9,1.8,96.8,3.9,23.4,33.5,844.7,12.9
West Bengal,2024-08-04,32.3,5.9,98.0,28.7,33.4,18.9,1001.6,54.5
Andaman and Nicobar Islands,2024-08-04,25.0,0.7,98.0,19.3,29.5,38.5,995.8,25.0
Chandigarh,2024-08-04,40.4,4.5,66.2,32.3,46.7,13.0,972.0,69.9
Dadra and Nagar Haveli and Daman and Diu,2024-08-04,35.7,11.7,98.0,30.8,36.4,32.9,999.7,74.3
Delhi,2024-08-04,33.9,8.0,59.1,31.4,40.4,10.2,964.7,41.4
Jammu and Kashmir,2024-08-04,10.7,0.0,98.0,3.0,17.9,42.5,803.2,10.7
Ladakh,2024-08-04,-3.9,0.3,49.0,-9.8,1.1,34.1,595.3,-3.9
Lakshadweep,2024-08-04,26.1,24.3,98.0,20.4,31.3,34.1,986.9,26.1
Puducherry,2024-08-04,29.1,0.8,98.0,24.1,31.8,30.7,1014.2,39.8
Andhra Pradesh,2024-08-05,31.3,0.0,98.0,29.3,34.2,21.6,982.0,49.8
Arunachal Pradesh,2024-08-05,10.1,12.1,98.0,-0.7,20.4,40.6,756.7,10.1
Assam,2024-08-05,31.5,46.6,98.0,24.9,38.7,10.9,979.7,50.5
Bihar,2024-08-05,37.0,1.3,96.9,32.0,44.9,12.3,999.6,81.7
Chhattisgarh,2024-08-05,29.2,0.4,98.0,24.2,32.6,15.9,960.4,40.5
Goa,2024-08-05,29.8,2.9,98.0,27.1,31.0,24.6,993.1,42.9
Gujarat,2024-08-05,28.8,0.0,37.3,21.3,35.7,29.7,987.6,28.8
Haryana,2024-08-05,34.3,0.2,52.4,27.3,41.2,22.1,982.8,40.0
Himachal Pradesh,2024-08-05,7.2,5.1,90.1,-2.7,16.8,38.4,725.1,7.2
Jharkhand,2024-08-05,30.5,5.3,96.6,27.6,35.5,16.3,963.8,45.2
Karnataka,2024-08-05,22.2,0.0,98.0,15.7,29.7,23.4,926.5,22.2
Kerala,2024-08-05,30.4,7.8,98.0,24.6,33.5,34.5,1004.1,45.5
Madhya Pradesh,2024-08-05,35.3,1.3,80.9,32.2,37.0,12.8,944.1,58.6
Maharashtra,2024-08-05,29.8,0.0,76.8,27.1,35.0,25.3,933.8,36.1
Manipur,2024-08-05,26.8,4.6,98.0,23.8,35.8,12.2,912.0,26.8
Meghalaya,2024-08-05,21.0,0.0,98.0,14.4,28.1,14.2,868.2,21.0
Mizoram,2024-08-05,20.9,1.8,98.0,15.3,27.7,11.2,888.5,20.9
Nagaland,2024-08-05,19.3,1.2,98.0,11.5,26.4,17.5,866.4,19.3
Odisha,2024-08-05,32.6,1.3,98.0,27.8,36.2,21.8,987.5,56.1
Punjab,2024-08-05,34.6,0.4,76.8,25.2,39.8,18.7,978.2,52.8
Rajasthan,2024-08-05,38.7,0.0,41.4,27.9,49.5,13.9,959.8,45.9
Sikkim,2024-08-05,14.7,12.3,98.0,5.8,23.5,34.6,774.7,14.7
Tamil Nadu,2024-08-05,32.1,32.4,98.0,28.8,36.1,36.1,979.8,53.5
Telangana,2024-08-05,29.1,0.0,75.6,19.2,38.7,15.7,954.3,34.1
Tripura,2024-08-05,32.0,0.6,98.0,24.0,42.4,16.6,982.9,53.2
Uttar Pradesh,2024-08-05,27.9,6.1,94.5,21.1,33.8,23.1,985.9,34.8
Uttarakhand,2024-08-05,17.4,0.0,87.9,7.5,24.0,43.4,856.9,17.4
West Bengal,2024-08-05,34.0,0.1,98.0,27.6,38.9,25.3,999.6,63.8
Andaman and Nicobar Islands,2024-08-05,26.7,1.3,98.0,23.2,30.1,38.1,997.3,26.7
Chandigarh,2024-08-05,32.7,0.0,74.9,23.8,41.5,14.8,965.8,44.5
Dadra and Nagar Haveli and Daman and Diu,2024-08-05,37.6,6.3,98.0,37.6,40.2,26.8,1010.5,87.0
Delhi,2024-08-05,35.7,0.5,59.3,24.6,44.9,16.1,971.9,46.8
Jammu and Kashmir,2024-08-05,10.7,0.0,91.4,0.2,22.5,38.6,809.4,10.7
Ladakh,2024-08-05,-1.9,0.6,40.3,-13.8,10.2,27.2,586.6,-1.9
Lakshadweep,2024-08-05,23.9,0.0,98.0,21.5,25.4,29.7,1010.2,23.9
Puducherry,2024-08-05,27.9,0.2,98.0,22.7,31.5,26.0,1013.4,35.5
Andhra Pradesh,2024-08-06,31.4,0.6,94.2,26.9,37.3,24.9,989.0,48.2
Arunachal Pradesh,2024-08-06,6.3,11.8,96.5,0.1,13.4,40.7,761.5,6.3
Assam,2024-08-06,30.5,4.8,94.7,21.6,38.2,14.4,990.0,44.4
Bihar,2024-08-06,33.3,0.0,98.0,26.5,38.1,15.2,993.6,59.9
Chhattisgarh,2024-08-06,31.9,5.1,96.3,25.3,41.2,7.1,974.3,51.5
Goa,2024-08-06,28.5,5.8,98.0,25.9,33.7,33.7,998.3,37.7
Gujarat,2024-08-06,30.4,0.0,50.9,14.1,46.7,17.3,982.3,31.8
Haryana,2024-08-06,33.9,0.3,72.4,27.0,42.5,29.3,963.4,47.6
Himachal Pradesh,2024-08-06,8.0,2.3,98.0,1.7,14.7,44.9,724.5,8.0
Jharkhand,2024-08-06,32.7,0.0,98.0,27.8,36.1,10.6,972.9,56.8
Karnataka,2024-08-06,25.3,31.9,94.5,19.5,28.9,19.5,890.0,25.3
Kerala,2024-08-06,29.3,33.8,98.0,24.8,33.1,28.3,980.9,40.9
Madhya Pradesh,2024-08-06,32.5,0.0,78.5,27.0,37.9,13.4,944.1,45.4
Maharashtra,2024-08-06,27.2,12.8,71.2,20.0,35.2,25.1,946.5,29.3
Manipur,2024-08-06,21.6,0.0,98.0,12.9,30.6,17.3,906.4,21.6
Meghalaya,2024-08-06,17.0,0.0,98.0,9.1,22.5,16.7,860.4,17.0
Mizoram,2024-08-06,25.7,1.4,98.0,22.0,29.5,14.7,898.5,25.7
Nagaland,2024-08-06,22.8,0.2,98.0,16.5,29.3,12.3,856.3,22.8
Odisha,2024-08-06,33.6,1.9,98.0,25.4,43.2,19.4,1000.7,61.8
Punjab,2024-08-06,31.1,0.1,61.8,27.7,36.3,17.2,969.4,35.6
Rajasthan,2024-08-06,37.9,0.0,30.2,21.0,54.3,23.3,981.4,37.9
Sikkim,2024-08-06,7.6,0.0,98.0,0.6,17.0,37.9,784.3,7.6
Tamil Nadu,2024-08-06,25.6,0.2,98.0,24.7,28.7,35.1,1000.2,25.6
Telangana,2024-08-06,28.3,0.0,81.2,21.7,36.9,15.3,954.2,33.1
Tripura,2024-08-06,34.5,0.0,85.7,24.7,42.0,7.9,995.1,58.2
Uttar Pradesh,2024-08-06,32.6,0.0,86.0,23.0,41.1,13.6,981.1,49.8
Uttarakhand,2024-08-06,17.6,1.0,95.9,13.5,19.8,39.2,859.3,17.6
West Bengal,2024-08-06,32.5,0.0,98.0,27.6,39.5,25.1,1012.9,55.6
Andaman and Nicobar Islands,2024-08-06,27.7,0.2,98.0,22.2,28.4,33.1,1001.1,34.7
Chandigarh,2024-08-06,32.9,0.3,84.1,24.1,41.3,20.6,968.7,50.0
Dadra and Nagar Haveli and Daman and Diu,2024-08-06,33.0,0.0,98.0,28.2,37.8,23.3,1002.5,58.5
Delhi,2024-08-06,34.4,0.0,67.6,31.0,38.5,15.3,991.9,47.1
Jammu and Kashmir,2024-08-06,12.1,0.6,90.4,4.6,20.3,39.0,801.4,12.1
Ladakh,2024-08-06,-5.9,1.9,43.0,-20.3,5.5,28.6,589.2,-5.9
Lakshadweep,2024-08-06,22.0,0.4,98.0,20.3,24.2,34.0,1012.7,22.0
Puducherry,2024-08-06,26.3,0.8,98.0,22.5,30.2,17.7,1004.7,26.3
Andhra Pradesh,2024-08-07,37.5,20.3,93.4,29.2,45.4,25.1,974.9,81.8
Arunachal Pradesh,2024-08-07,14.2,4.3,97.4,3.4,21.1,46.7,758.2,14.2
Assam,2024-08-07,28.6,0.0,98.0,24.4,35.9,14.6,996.2,38.1
Bihar,2024-08-07,36.2,0.7,93.0,30.0,42.3,14.4,998.2,73.2
Chhattisgarh,2024-08-07,34.3,27.8,96.4,28.6,38.2,19.8,953.2,64.7
Goa,2024-08-07,33.2,14.8,98.0,30.8,37.9,24.6,1010.7,59.6
Gujarat,2024-08-07,35.3,0.2,42.8,26.1,43.2,26.3,996.7,38.8
Haryana,2024-08-07,39.0,0.0,60.1,34.8,44.0,11.0,978.1,58.8
Himachal Pradesh,2024-08-07,15.0,0.0,91.6,10.6,18.7,40.3,731.4,15.0
Jharkhand,2024-08-07,29.9,0.2,98.0,26.2,34.3,17.9,963.3,43.0
Karnataka,2024-08-07,26.5,6.7,91.5,22.9,31.6,26.0,908.4,26.5
Kerala,2024-08-07,32.0,69.8,98.0,28.4,36.6,26.7,989.0,53.2
Madhya Pradesh,2024-08-07,29.7,9.4,82.5,20.7,34.5,18.2,947.8,37.4
Maharashtra,2024-08-07,26.5,0.3,76.9,18.0,31.5,27.1,927.6,26.5
Manipur,2024-08-07,19.7,1.1,98.0,11.6,27.5,9.9,912.5,19.7
Meghalaya,2024-08-07,21.8,0.0,98.0,16.2,24.7,16.3,857.2,21.8
Mizoram,2024-08-07,17.4,0.0,98.0,8.2,28.1,8.3,891.4,17.4
Nagaland,2024-08-07,20.4,14.1,98.0,12.2,28.3,15.5,869.8,20.4
Odisha,2024-08-07,34.0,6.0,98.0,28.3,36.8,23.6,1000.7,63.9
Punjab,2024-08-07,26.5,0.0,75.6,20.5,32.7,11.4,971.0,26.5
Rajasthan,2024-08-07,35.5,0.0,43.1,31.9,40.1,27.2,964.0,39.2
Sikkim,2024-08-07,6.9,0.1,98.0,2.0,14.8,47.7,783.2,6.9
Tamil Nadu,2024-08-07,35.3,18.5,98.0,33.2,36.1,21.4,980.6,71.7
Telangana,2024-08-07,32.7,0.5,74.4,23.5,38.3,17.4,943.2,44.2
Tripura,2024-08-07,31.6,0.0,98.0,23.6,36.3,14.8,1003.6,51.0
Uttar Pradesh,2024-08-07,35.4,7.8,75.7,27.2,42.8,18.4,985.9,55.3
Uttarakhand,2024-08-07,10.5,0.1,98.0,5.4,17.1,30.5,866.3,10.5
West Bengal,2024-08-07,30.5,0.7,98.0,22.9,36.7,32.8,1009.0,45.7
Andaman and Nicobar Islands,2024-08-07,26.6,0.0,98.0,23.8,30.7,43.0,995.6,26.6
Chandigarh,2024-08-07,36.8,0.1,80.2,35.9,37.4,18.0,963.5,65.0
Dadra and Nagar Haveli and Daman and Diu,2024-08-07,34.2,10.2,98.0,25.9,42.3,26.0,1006.6,65.1
Delhi,2024-08-07,32.8,0.6,75.1,25.9,40.2,14.0,976.9,45.0
Jammu and Kashmir,2024-08-07,14.0,0.1,94.0,5.1,21.4,48.5,803.2,14.0
Ladakh,2024-08-07,-6.3,0.8,43.6,-15.9,5.5,34.7,586.0,-6.3
Lakshadweep,2024-08-07,28.1,3.3,98.0,22.1,31.0,36.1,1011.1,36.3
Puducherry,2024-08-07,28.0,7.5,98.0,24.1,30.6,29.9,1006.5,35.7
Andhra Pradesh,2024-08-08,30.8,0.0,98.0,25.1,40.5,24.7,992.3,47.3
Arunachal Pradesh,2024-08-08,13.8,165.5,98.0,9.2,16.8,45.9,740.6,13.8
Assam,2024-08-08,27.7,21.9,98.0,24.8,32.5,20.7,982.8,34.8
Bihar,2024-08-08,40.6,0.0,98.0,33.2,48.1,14.4,1004.2,110.1
Chhattisgarh,2024-08-08,33.1,0.0,98.0,28.7,38.6,17.2,965.5,59.1
Goa,2024-08-08,31.8,0.6,98.0,28.1,32.6,26.0,1002.9,51.8
Gujarat,2024-08-08,35.1,0.0,36.7,29.1,43.5,22.0,993.3,35.1
Haryana,2024-08-08,32.0,0.0,72.5,23.5,41.9,17.4,968.7,41.4
Himachal Pradesh,2024-08-08,12.2,8.7,96.9,6.4,18.7,46.8,727.1,12.2
Jharkhand,2024-08-08,24.8,0.0,98.0,16.9,34.3,14.4,981.1,24.8
Karnataka,2024-08-08,29.7,0.4,85.9,24.0,35.9,23.4,921.7,38.3
Kerala,2024-08-08,33.4,0.0,98.0,27.7,37.9,27.3,1001.2,60.5
Madhya Pradesh,2024-08-08,32.0,1.8,92.8,24.0,42.0,15.0,951.0,50.5
Maharashtra,2024-08-08,25.4,1.6,79.2,17.1,32.8,21.1,938.4,25.4
Manipur,2024-08-08,22.0,1.2,98.0,17.0,26.4,15.5,908.8,22.0
Meghalaya,2024-08-08,22.6,0.3,98.0,15.4,29.3,21.5,872.9,22.6
Mizoram,2024-08-08,26.7,0.0,98.0,19.1,34.1,13.6,902.7,26.7
Nagaland,2024-08-08,22.1,1.8,98.0,13.7,31.4,5.5,861.5,22.1
Odisha,2024-08-08,35.8,21.1,98.0,28.9,41.1,22.0,988.1,74.9
Punjab,2024-08-08,37.3,1.5,65.6,27.5,42.4,18.4,982.0,56.3
Rajasthan,2024-08-08,43.2,0.0,15.0,35.4,50.5,18.8,971.5,43.2
Sikkim,2024-08-08,12.9,19.8,82.5,4.8,21.8,40.0,759.6,12.9
Tamil Nadu,2024-08-08,33.6,1.2,98.0,26.8,38.4,27.6,996.2,62.0
Telangana,2024-08-08,33.6,0.7,77.2,26.7,38.4,26.5,945.1,49.1
Tripura,2024-08-08,30.7,1.6,98.0,22.2,35.2,19.2,998.1,46.7
